POLE TYPE,LIGHT PRESENT,SIDE OF ROAD,ELEVATION,latitude,longitude,GeoLocation
Wood,Yes,Right,26.249,30.39028012,-91.16578447,"(30.39028012, -91.16578447)"
Wood,Yes,Right,25.524,30.39010447,-91.16637724,"(30.39010447, -91.16637724)"
Wood,Yes,Right,25.751,30.38993881,-91.16693411,"(30.38993881, -91.16693411)"
Metal,Yes,Right,23.94,30.36370507,-91.1272546,"(30.36370507, -91.1272546)"
Metal,Yes,Right,21.391,30.36354673,-91.12700204,"(30.36354673, -91.12700204)"
Metal,Yes,Right,23.717,30.36291086,-91.12594014,"(30.36291086, -91.12594014)"
Metal,Yes,Right,23.471,30.36273188,-91.12561875,"(30.36273188, -91.12561875)"
Metal,Yes,Right,22.824,30.36256343,-91.1252599,"(30.36256343, -91.1252599)"
Metal,Yes,Right,23.503,30.35426376,-91.09516083,"(30.35426376, -91.09516083)"
Metal,Yes,Right,23.015,30.36723641,-91.12628068,"(30.36723641, -91.12628068)"
Metal,Yes,Right,22.877,30.36773773,-91.12612827,"(30.36773773, -91.12612827)"
Metal,Yes,Right,23.845,30.36817869,-91.12599928,"(30.36817869, -91.12599928)"
Metal,Yes,Right,22.637,30.36832447,-91.12557185,"(30.36832447, -91.12557185)"
Metal,Yes,Right,22.618,30.36795894,-91.12513768,"(30.36795894, -91.12513768)"
Metal,Yes,Right,23.054,30.36764243,-91.12470175,"(30.36764243, -91.12470175)"
Metal,Yes,Right,21.617,30.36724667,-91.12468428,"(30.36724667, -91.12468428)"
Metal,Yes,Right,21.61,30.36684366,-91.12493291,"(30.36684366, -91.12493291)"
Metal,Yes,Right,21.978,30.36644666,-91.12517322,"(30.36644666, -91.12517322)"
Metal,Yes,Right,21.263,30.36605554,-91.12542758,"(30.36605554, -91.12542758)"
Metal,Unknown,Right,22.542,30.36851398,-91.12567983,"(30.36851398, -91.12567983)"
Wood,Unknown,Right,44.963,30.40315522,-91.17165426,"(30.40315522, -91.17165426)"
Metal,Yes,Right,42.342,30.43659174,-91.18554647,"(30.43659174, -91.18554647)"
Wood,Yes,Right,57.083,30.4309961,-91.18275998,"(30.4309961, -91.18275998)"
Wood,Unknown,Right,46.495,30.42951927,-91.18181558,"(30.42951927, -91.18181558)"
Wood,Unknown,Right,34.304,30.4284225,-91.18130997,"(30.4284225, -91.18130997)"
Wood,Yes,Right,32.381,30.42728858,-91.18077948,"(30.42728858, -91.18077948)"
Wood,Yes,Right,31.144,30.42692455,-91.18061121,"(30.42692455, -91.18061121)"
Wood,Yes,Right,31.561,30.42334711,-91.1789654,"(30.42334711, -91.1789654)"
Wood,Yes,Right,31.952,30.41864779,-91.17680244,"(30.41864779, -91.17680244)"
Wood,Yes,Right,30.721,30.41834964,-91.17669351,"(30.41834964, -91.17669351)"
Wood,Yes,Right,33.034,30.41801256,-91.17660006,"(30.41801256, -91.17660006)"
Metal,Yes,Right,91.233,30.63261606,-91.24437949,"(30.63261606, -91.24437949)"
Wood,Yes,Right,35.974,30.4176003,-91.17651673,"(30.4176003, -91.17651673)"
Wood,Yes,Right,35.108,30.40713412,-91.16447094,"(30.40713412, -91.16447094)"
Metal,Yes,Right,29.343,30.40807471,-91.16357635,"(30.40807471, -91.16357635)"
Metal,Yes,Right,30.58,30.40820492,-91.16346754,"(30.40820492, -91.16346754)"
Metal,Yes,Right,27.709,30.4085768,-91.16310643,"(30.4085768, -91.16310643)"
Metal,Yes,Right,29.645,30.40884378,-91.16286477,"(30.40884378, -91.16286477)"
Metal,Yes,Right,32.053,30.4094333,-91.16233382,"(30.4094333, -91.16233382)"
Wood,Yes,Right,31.417,30.40961111,-91.16219352,"(30.40961111, -91.16219352)"
Wood,Yes,Right,33.546,30.41012911,-91.16169937,"(30.41012911, -91.16169937)"
Wood,Yes,Right,42.129,30.4107843,-91.16109517,"(30.4107843, -91.16109517)"
Wood,Yes,Right,42.04,30.41185188,-91.16009746,"(30.41185188, -91.16009746)"
Wood,Yes,Right,40.334,30.41384454,-91.15822781,"(30.41384454, -91.15822781)"
Wood,Yes,Right,41.929,30.414936,-91.15720792,"(30.414936, -91.15720792)"
Metal,Yes,Right,22.709,30.36236097,-91.12481257,"(30.36236097, -91.12481257)"
Metal,Yes,Right,22.969,30.36216017,-91.12436807,"(30.36216017, -91.12436807)"
Metal,Yes,Right,22.148,30.36201666,-91.12406543,"(30.36201666, -91.12406543)"
Metal,Yes,Right,20.902,30.36180084,-91.1235993,"(30.36180084, -91.1235993)"
Metal,Unknown,Right,23.116,30.36756702,-91.12752752,"(30.36756702, -91.12752752)"
Metal,Yes,Right,25.17,30.3679287,-91.12737503,"(30.3679287, -91.12737503)"
Metal,Yes,Right,22.818,30.36838473,-91.12719748,"(30.36838473, -91.12719748)"
Metal,Yes,Right,26.2,30.36872295,-91.12708275,"(30.36872295, -91.12708275)"
Wood,Unknown,Right,45.268,30.37072412,-91.12553002,"(30.37072412, -91.12553002)"
Wood,Yes,Right,44.684,30.37040759,-91.12493418,"(30.37040759, -91.12493418)"
Wood,Yes,Right,54.12,30.36983284,-91.12417453,"(30.36983284, -91.12417453)"
Wood,Yes,Right,46.801,30.3696473,-91.12393371,"(30.3696473, -91.12393371)"
Metal,Yes,Right,20.147,30.36766322,-91.1253282,"(30.36766322, -91.1253282)"
Metal,Yes,Right,22.778,30.35119212,-91.09599973,"(30.35119212, -91.09599973)"
Metal,Yes,Right,19.028,30.35155712,-91.09533887,"(30.35155712, -91.09533887)"
Metal,Yes,Right,17.821,30.35161366,-91.09565815,"(30.35161366, -91.09565815)"
Metal,Yes,Right,19.783,30.35125756,-91.09728142,"(30.35125756, -91.09728142)"
Metal,Yes,Right,22.129,30.35232958,-91.09710643,"(30.35232958, -91.09710643)"
Metal,Yes,Right,21.817,30.35271244,-91.0967999,"(30.35271244, -91.0967999)"
Metal,Yes,Right,21.558,30.35305979,-91.09642405,"(30.35305979, -91.09642405)"
Metal,Yes,Right,21.568,30.35326306,-91.09592232,"(30.35326306, -91.09592232)"
Metal,Yes,Right,23.412,30.35348442,-91.09544648,"(30.35348442, -91.09544648)"
Metal,Yes,Right,23.234,30.35377218,-91.09527782,"(30.35377218, -91.09527782)"
Metal,Yes,Right,24.084,30.35417705,-91.09509156,"(30.35417705, -91.09509156)"
Wood,Yes,Right,41.64,30.41744482,-91.17650803,"(30.41744482, -91.17650803)"
Wood,Yes,Right,30.183,30.42274849,-91.17858884,"(30.42274849, -91.17858884)"
Wood,Yes,Right,28.49,30.42297803,-91.17869221,"(30.42297803, -91.17869221)"
Wood,Yes,Right,28.874,30.42334576,-91.17886003,"(30.42334576, -91.17886003)"
Wood,Yes,Right,30.741,30.42359795,-91.1789843,"(30.42359795, -91.1789843)"
Wood,Yes,Right,30.839,30.42400912,-91.17917223,"(30.42400912, -91.17917223)"
Wood,Yes,Right,30.413,30.42448927,-91.17938791,"(30.42448927, -91.17938791)"
Wood,Yes,Right,29.691,30.4253122,-91.17976886,"(30.4253122, -91.17976886)"
Wood,Yes,Right,27.726,30.42582078,-91.18000052,"(30.42582078, -91.18000052)"
Wood,Yes,Right,29.734,30.42622713,-91.18018474,"(30.42622713, -91.18018474)"
Wood,Yes,Right,29.081,30.42657928,-91.18035,"(30.42657928, -91.18035)"
Wood,Yes,Right,29.566,30.42699135,-91.1805353,"(30.42699135, -91.1805353)"
Wood,Unknown,Right,28.159,30.36353796,-91.11463518,"(30.36353796, -91.11463518)"
Wood,Unknown,Right,27.198,30.36338833,-91.11438967,"(30.36338833, -91.11438967)"
Wood,Yes,Right,23.982,30.36034603,-91.10656698,"(30.36034603, -91.10656698)"
Wood,Yes,Right,18.467,30.35845488,-91.10275134,"(30.35845488, -91.10275134)"
Wood,Yes,Right,27.358,30.35507935,-91.09509698,"(30.35507935, -91.09509698)"
Wood,Yes,Right,28.146,30.35487834,-91.09460187,"(30.35487834, -91.09460187)"
Wood,Yes,Right,42.864,30.4166347,-91.15391785,"(30.4166347, -91.15391785)"
Wood,Yes,Right,46.384,30.41705672,-91.15366131,"(30.41705672, -91.15366131)"
Wood,Yes,Right,47.696,30.41750174,-91.15337996,"(30.41750174, -91.15337996)"
Wood,Yes,Right,50.058,30.41795413,-91.15310157,"(30.41795413, -91.15310157)"
Wood,Yes,Right,51.492,30.41842235,-91.15280405,"(30.41842235, -91.15280405)"
Wood,Yes,Right,47.421,30.41886818,-91.15252874,"(30.41886818, -91.15252874)"
Wood,Unknown,Right,43.47,30.40247133,-91.17104856,"(30.40247133, -91.17104856)"
Wood,Unknown,Right,47.736,30.3928162,-91.15847348,"(30.3928162, -91.15847348)"
Wood,Unknown,Right,48.267,30.39232857,-91.15784014,"(30.39232857, -91.15784014)"
Wood,Unknown,Right,52.542,30.38727966,-91.15089456,"(30.38727966, -91.15089456)"
Wood,Yes,Right,25.429,30.36055226,-91.10697116,"(30.36055226, -91.10697116)"
Wood,Unknown,Median,35.675,30.40260429,-91.17016345,"(30.40260429, -91.17016345)"
Metal,Yes,Right,45.029,30.40626352,-91.1656276,"(30.40626352, -91.1656276)"
Wood,Unknown,Median,42.024,30.40236535,-91.17038243,"(30.40236535, -91.17038243)"
Metal,Yes,Right,33.92,30.41401406,-91.16131099,"(30.41401406, -91.16131099)"
Metal,Yes,Right,33.152,30.41258871,-91.15944381,"(30.41258871, -91.15944381)"
Metal,Yes,Right,30.38,30.4122671,-91.15893121,"(30.4122671, -91.15893121)"
Wood,Yes,Right,43.198,30.41169064,-91.15698293,"(30.41169064, -91.15698293)"
Metal,Yes,Right,24.557,30.35467465,-91.09488012,"(30.35467465, -91.09488012)"
Metal,Yes,Right,21.292,30.35392792,-91.09578236,"(30.35392792, -91.09578236)"
Metal,Yes,Right,21.039,30.35406849,-91.09624527,"(30.35406849, -91.09624527)"
Metal,Yes,Right,20.249,30.35402444,-91.09673969,"(30.35402444, -91.09673969)"
Metal,Yes,Right,20.423,30.35378358,-91.09714377,"(30.35378358, -91.09714377)"
Metal,Yes,Right,19.724,30.35344027,-91.09751021,"(30.35344027, -91.09751021)"
Metal,Yes,Right,19.829,30.35308851,-91.09778141,"(30.35308851, -91.09778141)"
Metal,Yes,Right,23.743,30.35353663,-91.09477199,"(30.35353663, -91.09477199)"
Metal,Yes,Right,22.132,30.35334901,-91.09421128,"(30.35334901, -91.09421128)"
Metal,Yes,Right,21.892,30.35317085,-91.09367811,"(30.35317085, -91.09367811)"
Metal,Yes,Right,21.174,30.35300408,-91.09317118,"(30.35300408, -91.09317118)"
Metal,Yes,Right,21.292,30.35283678,-91.09264712,"(30.35283678, -91.09264712)"
Wood,Yes,Right,30.232,30.42737566,-91.18071936,"(30.42737566, -91.18071936)"
Wood,Yes,Right,55.879,30.43186526,-91.18308417,"(30.43186526, -91.18308417)"
Wood,Yes,Right,56.131,30.4321848,-91.18318955,"(30.4321848, -91.18318955)"
Wood,Yes,Right,58.986,30.43255504,-91.18326429,"(30.43255504, -91.18326429)"
Wood,Yes,Right,60.068,30.43282335,-91.18328963,"(30.43282335, -91.18328963)"
Wood,Yes,Right,61.249,30.43302353,-91.18330966,"(30.43302353, -91.18330966)"
Wood,Yes,Right,61.089,30.433839,-91.18360713,"(30.433839, -91.18360713)"
Wood,Yes,Right,60.462,30.43413087,-91.18379846,"(30.43413087, -91.18379846)"
Wood,Unknown,Right,58.441,30.43457971,-91.18409542,"(30.43457971, -91.18409542)"
Wood,Yes,Right,59.638,30.43471345,-91.18419294,"(30.43471345, -91.18419294)"
Wood,Yes,Right,57.44,30.43501015,-91.18439326,"(30.43501015, -91.18439326)"
Wood,Yes,Right,56.607,30.43523396,-91.18454553,"(30.43523396, -91.18454553)"
Wood,Unknown,Right,38.083,30.41197398,-91.16014839,"(30.41197398, -91.16014839)"
Wood,Yes,Right,48.425,30.4145682,-91.15521099,"(30.4145682, -91.15521099)"
Wood,Unknown,Right,40.82,30.4112682,-91.16082434,"(30.4112682, -91.16082434)"
Wood,Unknown,Right,34.438,30.4143282,-91.15797131,"(30.4143282, -91.15797131)"
Metal,Yes,Right,30.393,30.4097035,-91.16235597,"(30.4097035, -91.16235597)"
Metal,Yes,Right,30.042,30.40953094,-91.16251786,"(30.40953094, -91.16251786)"
Metal,Unknown,Right,28.884,30.40917075,-91.16286548,"(30.40917075, -91.16286548)"
Metal,Yes,Right,29.658,30.40901195,-91.16299582,"(30.40901195, -91.16299582)"
Metal,Yes,Right,29.245,30.40883437,-91.16317981,"(30.40883437, -91.16317981)"
Metal,Yes,Right,28.067,30.4086744,-91.16340145,"(30.4086744, -91.16340145)"
Metal,Yes,Right,33.579,30.40849885,-91.16356653,"(30.40849885, -91.16356653)"
Wood,Yes,Right,28.786,30.40852942,-91.16343234,"(30.40852942, -91.16343234)"
Metal,Yes,Right,26.896,30.40832328,-91.16372146,"(30.40832328, -91.16372146)"
Wood,Yes,Right,46.131,30.41191697,-91.15685502,"(30.41191697, -91.15685502)"
Wood,Yes,Right,43.083,30.41234386,-91.15657987,"(30.41234386, -91.15657987)"
Wood,Yes,Right,45.147,30.41263264,-91.15640551,"(30.41263264, -91.15640551)"
Wood,Yes,Right,44.642,30.41285357,-91.15627395,"(30.41285357, -91.15627395)"
Wood,Yes,Right,43.346,30.41313822,-91.15609134,"(30.41313822, -91.15609134)"
Wood,Yes,Right,44.576,30.41373596,-91.15571904,"(30.41373596, -91.15571904)"
Wood,Yes,Right,43.713,30.41418186,-91.15544125,"(30.41418186, -91.15544125)"
Wood,Yes,Right,46.656,30.41441615,-91.15529306,"(30.41441615, -91.15529306)"
Wood,Yes,Right,44.891,30.4151496,-91.15483744,"(30.4151496, -91.15483744)"
Wood,Yes,Right,43.543,30.41564439,-91.1545301,"(30.41564439, -91.1545301)"
Wood,Unknown,Right,44.058,30.41612578,-91.15423559,"(30.41612578, -91.15423559)"
Metal,Yes,Right,20.593,30.35261177,-91.09206356,"(30.35261177, -91.09206356)"
Metal,Yes,Right,20.232,30.34982084,-91.09426593,"(30.34982084, -91.09426593)"
Metal,Yes,Right,20.728,30.34968932,-91.09382227,"(30.34968932, -91.09382227)"
Metal,Yes,Right,23.028,30.34949374,-91.09336257,"(30.34949374, -91.09336257)"
Metal,Yes,Right,18.756,30.3505039,-91.09596409,"(30.3505039, -91.09596409)"
Metal,Yes,Right,18.503,30.35093205,-91.08352663,"(30.35093205, -91.08352663)"
Wood,Unknown,Right,20.255,30.35197574,-91.08842781,"(30.35197574, -91.08842781)"
Wood,Yes,Right,40.239,30.3667615,-91.1200138,"(30.3667615, -91.1200138)"
Metal,Yes,Right,42.237,30.36909262,-91.12302216,"(30.36909262, -91.12302216)"
Wood,Yes,Right,42.759,30.36928319,-91.12325688,"(30.36928319, -91.12325688)"
Wood,Unknown,Right,44.848,30.37618905,-91.13597909,"(30.37618905, -91.13597909)"
Metal,Yes,Right,43.648,30.37787437,-91.13797971,"(30.37787437, -91.13797971)"
Wood,Yes,Right,55.908,30.43550514,-91.18472788,"(30.43550514, -91.18472788)"
Metal,Unknown,Right,42.437,30.41697879,-91.17647641,"(30.41697879, -91.17647641)"
Metal,Unknown,Right,43.762,30.41663737,-91.17646722,"(30.41663737, -91.17646722)"
Metal,Unknown,Right,43.211,30.41660648,-91.17647498,"(30.41660648, -91.17647498)"
Metal,Unknown,Right,43.972,30.4163786,-91.17646432,"(30.4163786, -91.17646432)"
Metal,Yes,Right,44.848,30.4161204,-91.17644885,"(30.4161204, -91.17644885)"
Metal,Unknown,Right,46.646,30.41555923,-91.17642281,"(30.41555923, -91.17642281)"
Metal,Unknown,Right,46.18,30.41521712,-91.17640737,"(30.41521712, -91.17640737)"
Metal,Yes,Right,45.829,30.41474316,-91.17637677,"(30.41474316, -91.17637677)"
Metal,Unknown,Right,43.175,30.41422318,-91.17633703,"(30.41422318, -91.17633703)"
Metal,Unknown,Right,42.463,30.41391423,-91.17631939,"(30.41391423, -91.17631939)"
Metal,Yes,Right,42.086,30.41354158,-91.17629918,"(30.41354158, -91.17629918)"
Wood,Yes,Right,44.379,30.41551515,-91.15667078,"(30.41551515, -91.15667078)"
Wood,Yes,Right,43.802,30.41636534,-91.15587157,"(30.41636534, -91.15587157)"
Wood,Yes,Right,43.297,30.41670936,-91.15555128,"(30.41670936, -91.15555128)"
Wood,Yes,Right,40.626,30.41731703,-91.15509136,"(30.41731703, -91.15509136)"
Wood,Yes,Right,41.686,30.41763304,-91.15489701,"(30.41763304, -91.15489701)"
Wood,Yes,Right,43.818,30.41795185,-91.1547057,"(30.41795185, -91.1547057)"
Metal,Yes,Right,30.383,30.41185481,-91.16356991,"(30.41185481, -91.16356991)"
Metal,Yes,Right,30.642,30.41130167,-91.16354693,"(30.41130167, -91.16354693)"
Metal,Yes,Right,28.585,30.41043565,-91.16300719,"(30.41043565, -91.16300719)"
Metal,Yes,Right,26.03,30.41003743,-91.16233746,"(30.41003743, -91.16233746)"
Metal,Unknown,Right,39.806,30.41120324,-91.15833713,"(30.41120324, -91.15833713)"
Wood,Yes,Right,35.583,30.40629302,-91.16578622,"(30.40629302, -91.16578622)"
Metal,Yes,Right,40.098,30.41266824,-91.17625968,"(30.41266824, -91.17625968)"
Metal,Yes,Right,39.842,30.41230172,-91.17623881,"(30.41230172, -91.17623881)"
Wood,Unknown,Right,40.856,30.40838761,-91.14461456,"(30.40838761, -91.14461456)"
Wood,Yes,Right,42.867,30.40872556,-91.14537737,"(30.40872556, -91.14537737)"
Wood,Yes,Right,39.527,30.40891986,-91.14577527,"(30.40891986, -91.14577527)"
Wood,Yes,Right,37.975,30.40921765,-91.14639906,"(30.40921765, -91.14639906)"
Wood,Yes,Right,39.727,30.40948952,-91.1469884,"(30.40948952, -91.1469884)"
Wood,Yes,Right,35.577,30.40983169,-91.14768845,"(30.40983169, -91.14768845)"
Wood,Yes,Right,36.161,30.41016469,-91.1484001,"(30.41016469, -91.1484001)"
Wood,Yes,Right,35.921,30.41034001,-91.14877621,"(30.41034001, -91.14877621)"
Wood,Yes,Right,36.328,30.41051123,-91.14913179,"(30.41051123, -91.14913179)"
Wood,Unknown,Right,37.408,30.41070915,-91.1495419,"(30.41070915, -91.1495419)"
Wood,Yes,Right,33.369,30.38804047,-91.20755603,"(30.38804047, -91.20755603)"
Wood,Unknown,Right,48.001,30.37812985,-91.13838598,"(30.37812985, -91.13838598)"
Wood,Yes,Right,46.883,30.37908752,-91.1398726,"(30.37908752, -91.1398726)"
Wood,Yes,Right,46.856,30.37933562,-91.14025755,"(30.37933562, -91.14025755)"
Wood,Unknown,Right,47.043,30.38160812,-91.14328852,"(30.38160812, -91.14328852)"
Wood,Yes,Right,45.741,30.38176112,-91.14348533,"(30.38176112, -91.14348533)"
Wood,Yes,Right,45.18,30.38221302,-91.14406137,"(30.38221302, -91.14406137)"
Wood,Yes,Right,55.872,30.38369945,-91.14590399,"(30.38369945, -91.14590399)"
Wood,Yes,Right,55.101,30.38389079,-91.1461372,"(30.38389079, -91.1461372)"
Wood,Yes,Right,53.608,30.38427121,-91.1466242,"(30.38427121, -91.1466242)"
Wood,Yes,Right,48.897,30.38465345,-91.14718002,"(30.38465345, -91.14718002)"
Wood,Yes,Right,48.32,30.38499257,-91.14761281,"(30.38499257, -91.14761281)"
Wood,Yes,Right,46.423,30.38529686,-91.14800517,"(30.38529686, -91.14800517)"
Metal,Yes,Right,42.037,30.4131369,-91.17627837,"(30.4131369, -91.17627837)"
Metal,Unknown,Right,41.427,30.40747893,-91.17596814,"(30.40747893, -91.17596814)"
Metal,Yes,Right,42.929,30.40713441,-91.17587434,"(30.40713441, -91.17587434)"
Metal,Unknown,Right,41.791,30.40643323,-91.17560555,"(30.40643323, -91.17560555)"
Metal,Unknown,Right,40.091,30.40528475,-91.1748116,"(30.40528475, -91.1748116)"
Wood,Unknown,Right,34.501,30.40448062,-91.17357787,"(30.40448062, -91.17357787)"
Wood,Unknown,Right,51.056,30.39979696,-91.16749446,"(30.39979696, -91.16749446)"
Wood,Unknown,Right,51.456,30.3996498,-91.16729902,"(30.3996498, -91.16729902)"
Wood,Unknown,Right,51.381,30.39855114,-91.16588852,"(30.39855114, -91.16588852)"
Wood,Unknown,Right,48.431,30.39532844,-91.16172367,"(30.39532844, -91.16172367)"
Wood,Unknown,Right,49.497,30.39211619,-91.1575663,"(30.39211619, -91.1575663)"
Wood,Unknown,Right,50.813,30.39101197,-91.15613536,"(30.39101197, -91.15613536)"
Wood,Yes,Right,46.374,30.41930307,-91.15225626,"(30.41930307, -91.15225626)"
Wood,Yes,Right,50.4,30.41961597,-91.15208198,"(30.41961597, -91.15208198)"
Wood,Yes,Right,47.184,30.41165306,-91.15708069,"(30.41165306, -91.15708069)"
Metal,Yes,Right,38.175,30.41008394,-91.15648074,"(30.41008394, -91.15648074)"
Metal,Yes,Right,44.091,30.41059705,-91.15748981,"(30.41059705, -91.15748981)"
Metal,Yes,Right,25.383,30.41184723,-91.15823699,"(30.41184723, -91.15823699)"
Metal,Yes,Right,25.252,30.41290314,-91.15975164,"(30.41290314, -91.15975164)"
Metal,Yes,Right,27.982,30.41331247,-91.16013264,"(30.41331247, -91.16013264)"
Metal,Yes,Right,29.137,30.41366384,-91.16066354,"(30.41366384, -91.16066354)"
Metal,Yes,Right,32.394,30.41396942,-91.16111412,"(30.41396942, -91.16111412)"
Metal,Yes,Right,32.795,30.41420933,-91.16166678,"(30.41420933, -91.16166678)"
Metal,Yes,Right,27.214,30.41450557,-91.16221968,"(30.41450557, -91.16221968)"
Wood,Yes,Right,32.027,30.3882716,-91.20934046,"(30.3882716, -91.20934046)"
Wood,Yes,Right,31.338,30.38816046,-91.2084762,"(30.38816046, -91.2084762)"
Metal,Yes,Right,27.486,30.38903582,-91.18659866,"(30.38903582, -91.18659866)"
Metal,Yes,Right,26.085,30.38932815,-91.18662036,"(30.38932815, -91.18662036)"
Metal,Yes,Right,29.471,30.38973061,-91.18675517,"(30.38973061, -91.18675517)"
Metal,Yes,Right,23.129,30.39020482,-91.18668255,"(30.39020482, -91.18668255)"
Metal,Yes,Right,31.623,30.39030243,-91.18668681,"(30.39030243, -91.18668681)"
Metal,Yes,Right,28.497,30.39092672,-91.18621556,"(30.39092672, -91.18621556)"
Metal,Yes,Right,28.72,30.39087389,-91.18647108,"(30.39087389, -91.18647108)"
Wood,Unknown,Right,28.94,30.38901746,-91.18480256,"(30.38901746, -91.18480256)"
Wood,Yes,Right,42.102,30.37291552,-91.12085603,"(30.37291552, -91.12085603)"
Metal,Yes,Right,36.44,30.36957982,-91.11203144,"(30.36957982, -91.11203144)"
Metal,Yes,Right,37.549,30.36895896,-91.11241595,"(30.36895896, -91.11241595)"
Metal,Yes,Right,35.793,30.37062137,-91.11205835,"(30.37062137, -91.11205835)"
Metal,Yes,Right,37.178,30.37091668,-91.11271027,"(30.37091668, -91.11271027)"
Metal,Unknown,Right,38.234,30.37122046,-91.11337014,"(30.37122046, -91.11337014)"
Metal,Yes,Right,38.526,30.37147595,-91.11394072,"(30.37147595, -91.11394072)"
Metal,Yes,Right,38.205,30.37180049,-91.11466119,"(30.37180049, -91.11466119)"
Wood,Yes,Right,42.585,30.38203749,-91.12392897,"(30.38203749, -91.12392897)"
Wood,Yes,Right,40.783,30.38239862,-91.12370642,"(30.38239862, -91.12370642)"
Wood,Yes,Right,41.528,30.3828523,-91.12343129,"(30.3828523, -91.12343129)"
Wood,Yes,Right,43.31,30.38326314,-91.12320158,"(30.38326314, -91.12320158)"
Metal,Yes,Right,30.41,30.41397344,-91.13647386,"(30.41397344, -91.13647386)"
Metal,Yes,Right,30.61,30.4138297,-91.13666135,"(30.4138297, -91.13666135)"
Wood,Yes,Right,29.707,30.41382536,-91.1366121,"(30.41382536, -91.1366121)"
Metal,Unknown,Median,25.843,30.41707556,-91.13426781,"(30.41707556, -91.13426781)"
Metal,Yes,Median,25.852,30.41779675,-91.13389582,"(30.41779675, -91.13389582)"
Metal,Unknown,Right,32.486,30.41404584,-91.13622632,"(30.41404584, -91.13622632)"
Metal,Yes,Median,23.484,30.41544146,-91.1351695,"(30.41544146, -91.1351695)"
Metal,Yes,Median,22.7,30.4156502,-91.13497299,"(30.4156502, -91.13497299)"
Metal,Yes,Median,21.436,30.41637593,-91.13458764,"(30.41637593, -91.13458764)"
Metal,Unknown,Median,24.491,30.41679257,-91.13436082,"(30.41679257, -91.13436082)"
Metal,Yes,Median,22.87,30.41711245,-91.13421673,"(30.41711245, -91.13421673)"
